"","GN","UnterGN","Datum","Land","Wert","Verzeichnis","Signatur","Haupttyp","Untertyp","Zusatz","Herkunftsdatei"
"4380",15075,1,2013-12-16,"Bahrain",6436,"5.1","5.1","1","","","Tracker"
"4381",15075,2,2013-12-16,"Bahrain",1050,"5.1","5.1","1","","","Tracker"
"4382",15076,1,2013-12-16,"Neuseeland",1324,"5.1","5.1","1","","","Tracker"
"4383",15076,2,2013-12-16,"Neuseeland",12189,"5.1","5.1","1","","","Tracker"
"4384",15076,3,2013-12-16,"Neuseeland",1464,"5.1","5.1","1","","","Tracker"
"4385",15076,4,2013-12-16,"Neuseeland",1431,"5.1","5.1","1","","","Tracker"
"4386",15077,1,2013-12-16,"Indien",7217,"ML (GKV)","1a","1","a","","Tracker"
"4387",15078,1,2013-12-16,"Südafrika",535750,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"4388",15079,1,2013-12-16,"Russland",7000,"GKV","2B350g3","2","B","350g3","Tracker"
"4389",15080,1,2013-12-17,"Thailand",190789,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4390",15081,1,2013-12-17,"Kolumbien",1692,"5.1","5.1","1","","","Tracker"
"4391",15081,2,2013-12-17,"Kolumbien",11250,"5.1","5.1","1","","","Tracker"
"4392",15082,1,2013-12-17,"China",360000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"4393",15083,1,2013-12-17,"China",839000,"GKV","2B201b1|2B001c","2","B","201b1","Tracker"
"4394",15084,1,2013-12-17,"China",674759,"GKV","2B201b1","2","B","201b1","Tracker"
"4395",15085,1,2013-12-17,"Indien",94000,"GKV","2B001a","2","B","001a","Tracker"
"4396",15086,1,2013-12-17,"Frankreich",366108,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4397",15087,1,2013-12-17,"Frankreich",329473,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4398",15088,1,2013-12-17,"China",231425,"GKV","2B201a|2B001b","2","B","201a","Tracker"
"4399",15089,1,2013-12-17,"Vereinigte Arabische Emirate",6125,"5.1","5.1","1","","","Tracker"
"4400",15089,2,2013-12-17,"Vereinigte Arabische Emirate",13875,"5.1","5.1","1","","","Tracker"
"4401",15090,1,2013-12-18,"Singapur",119000,"GKV","2B350","2","B","350","Tracker"
"4402",15091,1,2013-12-18,"Mongolei",76900,"GKV","5A002a1a","5","A","002a1a","Tracker"
"4403",15092,1,2013-12-18,"Deutschland",53000,"GKV","1C228","1","C","228","Tracker"
"4404",15093,1,2013-12-18,"Thailand",91886,"GKV","3A001a10c","3","A","001a10c","Tracker"
"4405",15094,1,2013-12-18,"Thailand",15165,"5.1","5.1","1","","","Tracker"
"4406",15094,2,2013-12-18,"Thailand",8006,"5.1","5.1","1","","","Tracker"
"4407",15095,1,2013-12-19,"Madagaskar",390,"5.1","5.1","1","","","Tracker"
"4408",15096,1,2013-12-19,"China",178211,"GKV","2B001a","2","B","001a","Tracker"
"4409",15097,1,2013-12-19,"China",561700,"GKV","2B201b1","2","B","201b1","Tracker"
"4410",15098,1,2013-12-19,"Thailand",546220,"GKV","2B350.i7","2","B","350i7","Tracker"
"4411",15099,1,2013-12-19,"Iran",12316,"unbekannt","unbekannt","","","","Tracker"
"4412",15100,1,2013-12-19,"Thailand",470270,"GKV","2B350.i7","2","B","350i7","Tracker"
"4413",15101,1,2013-12-20,"Israel",8300,"ML (GKV)","1a","1","a","","Tracker"
"4414",15102,1,2013-12-20,"Ungarn",19500,"ML (GKV)","16","16","","","Tracker"
"4415",15103,1,2013-12-20,"Vietnam",7583,"5.1","5.1","1","","","Tracker"
"4416",15103,2,2013-12-20,"Vietnam",2925,"5.1","5.1","1","","","Tracker"
"4417",15104,1,2013-12-20,"Tunesien",18796,"ML (GKV)","10f","10","f","","Tracker"
"4418",15105,1,2013-12-20,"Saudi-Arabien",140704,"GKV","2B001a","2","B","001a","Tracker"
"4419",15106,1,2013-12-20,"Russland",12300,"GKV","3A001g2","3","A","001g2","Tracker"
"4420",15107,1,2013-12-23,"China",333229,"GKV","2B201a1","2","B","201a1","Tracker"
"4421",15109,1,2014-01-06,"Brasilien",2700,"GKV","1C351d11","1","C","351d11","Tracker"
"4422",15110,1,2014-01-06,"China",210996,"GKV","2B201a1","2","B","201a1","Tracker"
"4423",15111,1,2014-01-06,"Israel",527253,"GKV","9A110","9","A","110","Tracker"
"4424",15112,1,2014-01-08,"Ägypten",65800,"GKV","7B003a","7","B","003a","Tracker"
"4425",15113,1,2014-01-06,"Russland",2750000,"GKV","6A003b4","6","A","003b4","Tracker"
"4426",15114,1,2014-01-07,"Grossbritannien",30000,"GKV","0B001b14","0","B","001b14","Tracker"
"4427",15115,1,2014-01-07,"USA",1900000,"GKV","0B001b14","0","B","001b14","Tracker"
"4428",15116,1,2014-01-07,"Deutschland",5045,"5.1","5.1","1","","","Tracker"
"4429",15118,1,2014-01-07,"Saudi-Arabien",39000,"5.1","5.1","1","","","Tracker"
"4430",15118,2,2014-01-07,"Saudi-Arabien",32637,"5.1","5.1","1","","","Tracker"
"4431",15119,1,2014-01-07,"Russland",361154,"GKV","2B001a","2","B","001a","Tracker"
"4432",15120,1,2014-01-07,"China",231500,"GKV","3A228c","3","A","228c","Tracker"
"4433",15121,1,2014-01-07,"Indien",1366,"5.1","5.1","1","","","Tracker"
"4434",15121,2,2014-01-07,"Indien",2782,"ML (GKV)","1a","1","a","","Tracker"
"4435",15121,3,2014-01-07,"Indien",1708,"5.1","5.1","1","","","Tracker"
"4436",15121,4,2014-01-07,"Indien",1525,"5.1","5.1","1","","","Tracker"
"4437",15122,1,2014-01-07,"Taiwan",481191,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"4438",15123,1,2014-01-08,"Taiwan",6000,"GKV","2B350d3","2","B","350d3","Tracker"
"4439",15123,2,2014-01-08,"Taiwan",15400,"GKV","2B350g3","2","B","350g3","Tracker"
"4440",15124,1,2014-01-08,"Grossbritannien",310,"ML (GKV)","21b4","21","b4","","Tracker"
"4441",15125,1,2014-01-08,"China",817600,"GKV","2B201a|2B001b","2","B","201a","Tracker"
"4442",15126,1,2014-01-08,"China",973200,"GKV","2B201a|2B001b","2","B","201a","Tracker"
"4443",15127,1,2014-01-08,"Deutschland",34979,"GKV","0B002g","0","B","002g","Tracker"
"4444",15128,1,2014-01-09,"Thailand",120000,"GKV","6A002a2a","6","A","002a2a","Tracker"
"4445",15129,1,2014-01-09,"China",281283,"GKV","2B201b|2B001c1","2","B","201b","Tracker"
"4446",15130,1,2014-01-13,"China",21050,"GKV","1C235","1","C","235","Tracker"
"4447",15130,2,2014-01-13,"China",1700,"GKV","1B231b2","1","B","231b2","Tracker"
"4448",15131,1,2014-01-09,"China",1130000,"GKV","2B201b1","2","B","201b1","Tracker"
"4449",15132,1,2014-01-10,"China",520000,"GKV","0B001b14","0","B","001b14","Tracker"
"4450",15133,1,2014-01-10,"Ägypten",9840,"GKV","2B201a","2","B","201a","Tracker"
"4451",15134,1,2014-01-10,"Indien",545140,"GKV","2B120|7B003a","2","B","120","Tracker"
"4452",15135,1,2014-01-10,"China",818000,"GKV","2B201b1","2","B","201b1","Tracker"
"4453",15136,1,2014-01-13,"Frankreich",435467,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4454",15137,1,2014-01-14,"Indien",14780,"GKV","9A012a1","9","A","012a1","Tracker"
"4455",15138,1,2014-01-13,"China",216230,"GKV","2B201a1","2","B","201a1","Tracker"
"4456",15139,1,2014-01-13,"Israel",499820,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4457",15140,1,2014-01-14,"Singapur",635000,"GKV","3A001a2c","3","A","001a2c","Tracker"
"4458",15141,1,2014-01-14,"China",589000,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4459",15142,1,2014-01-14,"China",346871,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4460",15143,1,2014-01-14,"Russland",14064,"5.1","5.1","1","","","Tracker"
"4461",15144,1,2014-01-14,"Russland",19600,"5.1","5.1","1","","","Tracker"
"4462",15145,1,2014-01-14,"Israel",49770,"ML (GKV)","4a","4","a","","Tracker"
"4463",15146,1,2014-01-14,"Brasilien",259968,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4464",15147,1,2014-01-15,"Bosnien-Herzegowina",2250,"5.1","5.1","1","","","Tracker"
"4465",15148,1,2014-01-15,"Singapur",768000,"GKV","3A001a2c","3","A","001a2c","Tracker"
"4466",15149,1,2014-01-15,"Pakistan",7134,"GKV","2B350g2","2","B","350g2","Tracker"
"4467",15150,1,2014-01-15,"Israel",39463,"GKV","3A001a10c","3","A","001a10c","Tracker"
"4468",15151,1,2014-01-15,"Israel",21340,"GKV","3A001a10c","3","A","001a10c","Tracker"
"4469",15152,1,2014-01-15,"Israel",5208,"GKV","3A001a10c","3","A","001a10c","Tracker"
"4470",15153,1,2014-01-15,"China",337365,"GKV","2B001a","2","B","001a","Tracker"
"4471",15155,1,2014-02-26,"Indonesien",1827780,"GKV","5A001i","5","A","001i","Tracker"
"4472",15156,1,2014-01-15,"Russland",2050,"GKV","3A001g2","3","A","001g2","Tracker"
"4473",15157,1,2014-02-26,"Libanon",248159,"GKV","5A001i","5","A","001i","Tracker"
"4474",15158,1,2014-01-16,"Mexiko",10526,"GKV","2B352d","2","B","352d","Tracker"
"4475",15159,1,2014-01-16,"Singapur",2400,"GKV","1C231","1","C","231","Tracker"
"4476",15160,1,2014-01-17,"Russland",3830,"GKV","2B230","2","B","230","Tracker"
"4477",15160,2,2014-01-17,"Russland",13856,"GKV","2A226","2","A","226","Tracker"
"4478",15160,3,2014-01-17,"Russland",411763,"GKV","1B231a","1","B","231a","Tracker"
"4479",15160,4,2014-01-17,"Russland",16335,"GKV","3A233","3","A","233","Tracker"
"4480",15161,1,2014-01-17,"Russland",36300,"GKV","1B231b2","1","B","231b2","Tracker"
"4481",15161,2,2014-01-17,"Russland",33880,"GKV","1B231b2","1","B","231b2","Tracker"
"4482",15162,1,2014-01-17,"Slowakei",12000,"GKV","5A002a1a","5","A","002a1a","Tracker"
"4483",15163,1,2014-01-17,"Brasilien",313450,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"4484",15164,1,2014-01-17,"Grossbritannien",503954,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4485",15166,1,2014-01-20,"China",506022,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"4486",15167,1,2014-01-22,"Malaysia",40000000,"ML (GKV)","10a","10","a","","Tracker"
"4487",15168,1,2014-01-20,"Russland",702644,"GKV","2B204","2","B","204","Tracker"
"4488",15169,1,2014-01-20,"Indien",1,"GKV","200","2","0","0","Tracker"
"4489",15170,1,2014-01-20,"Indien",9153,"GKV","5A002a1a","5","A","002a1a","Tracker"
"4490",15171,1,2014-01-20,"USA",300000,"GKV","2B120|7B003a","2","B","120","Tracker"
"4491",15172,1,2014-01-21,"Ägypten",2214,"GKV","2B001b3","2","B","001b3","Tracker"
"4492",15174,1,2014-01-21,"Vereinigte Arabische Emirate",286879,"GKV","2B001a","2","B","001a","Tracker"
"4493",15175,1,2014-01-21,"Kanada",300,"5.1","5.1","1","","","Tracker"
"4494",15176,1,2014-01-21,"Indien",844,"ML (GKV)","3","3","","","Tracker"
"4495",15176,2,2014-01-21,"Indien",5304,"ML (GKV)","3","3","","","Tracker"
"4496",15176,3,2014-01-21,"Indien",1642,"ML (GKV)","3","3","","","Tracker"
"4497",15177,1,2014-01-21,"Russland",34169,"5.1","5.1","1","","","Tracker"
"4498",15178,1,2014-01-21,"Brasilien",8005,"GKV","6A002a3f","6","A","002a3f","Tracker"
"4499",15179,1,2014-01-21,"Indien",7200,"GKV","6A002c1","6","A","002c1","Tracker"
"4500",15179,2,2014-01-21,"Indien",46000,"ML (GKV)","5b","5","b","","Tracker"
"4501",15179,3,2014-01-21,"Indien",9400,"GKV","6A002c1","6","A","002c1","Tracker"
"4502",15179,4,2014-01-21,"Indien",36000,"GKV","6A002c1","6","A","002c1","Tracker"
"4503",15179,5,2014-01-21,"Indien",14300,"GKV","6A002a3f","6","A","002a3f","Tracker"
"4504",15180,1,2014-01-21,"Kasachstan",98208,"5.1","5.1","1","","","Tracker"
"4505",15181,1,2014-01-21,"Iran",1752,"unbekannt","unbekannt","","","","Tracker"
"4506",15182,1,2014-01-21,"Russland",691173,"GKV","2B001a","2","B","001a","Tracker"
"4507",15183,1,2014-01-21,"Ägypten",8160,"GKV","2B201b|2B001c","2","B","201b","Tracker"
"4508",15184,1,2014-01-21,"Usbekistan",373000,"GKV","6A002c1","6","A","002c1","Tracker"
"4509",15185,1,2014-01-21,"Indien",831136,"GKV","2B201b1|2B001c","2","B","201b1","Tracker"
"4510",15186,1,2014-01-21,"China",1518569,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4511",15187,1,2014-01-22,"Slowenien",314960,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"4512",15188,1,2014-01-22,"Indien",14714,"ML (GKV)","1a","1","a","","Tracker"
"4513",15189,1,2014-01-22,"Russland",102053,"GKV","2B001a","2","B","001a","Tracker"
"4514",15190,1,2014-01-22,"Deutschland",35185,"GKV","0B002g","0","B","002g","Tracker"
"4515",15191,1,2014-01-22,"China",325824,"GKV","2B201a|2B001b2","2","B","201a","Tracker"
"4516",15192,1,2014-01-22,"Chile",70000,"ML (GKV)","15d","15","d","","Tracker"
"4517",15192,2,2014-01-22,"Chile",40000,"ML (GKV)","5b","5","b","","Tracker"
"4518",15192,3,2014-01-22,"Chile",25000,"GKV","6A002c1","6","A","002c1","Tracker"
"4519",15192,4,2014-01-22,"Chile",11000,"GKV","6A002c1","6","A","002c1","Tracker"
"4520",15192,5,2014-01-22,"Chile",40000,"GKV","6A002c1","6","A","002c1","Tracker"
"4521",15192,6,2014-01-22,"Chile",22500,"GKV","6A002a3f","6","A","002a3f","Tracker"
"4522",15193,1,2014-01-22,"Russland",313600,"GKV","7A002a+b","7","A","002a+b","Tracker"
"4523",15194,1,2014-01-23,"USA",73090,"ML (GKV)","18a","18","a","","Tracker"
"4524",15195,1,2014-01-23,"Indien",223900,"ML (GKV)","7f1","7","f1","","Tracker"
"4525",15196,1,2014-01-23,"Oman",18500,"GKV","6A002c1","6","A","002c1","Tracker"
"4526",15197,1,2014-01-23,"Grossbritannien",4680,"ML (GKV)","10","10","","","Tracker"
"4527",15198,1,2014-01-24,"Slowakei",1742475,"GKV","2B201b|2B001c2","2","B","201b","Tracker"
"4528",15199,1,2014-01-24,"Ägypten",1985,"GKV","2B350g2","2","B","350g2","Tracker"
"4529",15200,1,2014-01-24,"Slowakei",2363775,"GKV","2B201b|2B001c2","2","B","201b","Tracker"
"4530",15201,1,2014-01-24,"Vereinigte Arabische Emirate",450000,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4531",15202,1,2014-01-24,"Israel",379994,"GKV","2B201b","2","B","201b","Tracker"
"4532",15203,1,2014-01-24,"Israel",372878,"GKV","2B201b","2","B","201b","Tracker"
"4533",15204,1,2014-01-24,"Saudi-Arabien",87000,"5.1","5.1","1","","","Tracker"
"4534",15205,1,2014-01-24,"Deutschland",7514,"ML (GKV)","6","6","","","Tracker"
"4535",15206,1,2014-01-24,"Schweiz",20,"GKV","1C351d4|1A8","1","C","351d4","Tracker"
"4536",15207,1,2014-01-24,"Italien",67400,"GKV","2B350g2","2","B","350g2","Tracker"
"4537",15208,1,2014-01-27,"Hong Kong",170000,"GKV","3A001a2c","3","A","001a2c","Tracker"
"4538",15209,1,2014-01-27,"Paraguay",1600,"5.1","5.1","1","","","Tracker"
"4539",15209,2,2014-01-27,"Paraguay",350,"5.1","5.1","1","","","Tracker"
"4540",15210,1,2014-01-27,"Brasilien",1220,"GKV","1C351d11","1","C","351d11","Tracker"
"4541",15211,1,2014-01-27,"USA",26861,"ML (GKV)","11a","11","a","","Tracker"
"4542",15212,1,2014-01-27,"Saudi-Arabien",13860,"5.1","5.1","1","","","Tracker"
"4543",15213,1,2014-01-27,"Singapur",4000,"GKV","1C231","1","C","231","Tracker"
"4544",15214,1,2014-01-28,"Italien",68,"ML (GKV)","21b4","21","b4","","Tracker"
"4545",15215,1,2014-01-28,"Russland",15000,"5.1","5.1","1","","","Tracker"
"4546",15216,1,2014-01-28,"China",1212873,"GKV","2B005e","2","B","005e","Tracker"
"4547",15217,1,2014-01-28,"China",698000,"GKV","2B201b1","2","B","201b1","Tracker"
"4548",15218,1,2014-01-28,"Finnland",68,"ML (GKV)","21b4","21","b4","","Tracker"
"4549",15219,1,2014-01-28,"Taiwan",41675,"ML (GKV)","10c","10","c","","Tracker"
"4550",15220,1,2014-01-28,"Russland",1724,"GKV","2B350g3","2","B","350g3","Tracker"
"4551",15222,1,2014-01-29,"China",1,"GKV","7A101a","7","A","101a","Tracker"
"4552",15223,1,2014-01-29,"China",1065897,"GKV","2B001a","2","B","001a","Tracker"
"4553",15224,1,2014-01-29,"Ägypten",7010,"GKV","6A002c1","6","A","002c1","Tracker"
"4554",15225,1,2014-01-29,"Rumänien",7705,"GKV","6A002c1","6","A","002c1","Tracker"
"4555",15225,2,2014-01-29,"Rumänien",8457,"GKV","6A002c1","6","A","002c1","Tracker"
"4556",15225,3,2014-01-29,"Rumänien",40000,"ML (GKV)","5b","5","b","","Tracker"
"4557",15225,4,2014-01-29,"Rumänien",45220,"GKV","6A002c1","6","A","002c1","Tracker"
"4558",15225,5,2014-01-29,"Rumänien",7500,"GKV","6A002a3f","6","A","002a3f","Tracker"
"4559",15226,1,2014-01-29,"Libyen",34000,"GKV","5A002a1a","5","A","002a1a","Tracker"
"4560",15227,1,2014-01-29,"Indien",21200,"GKV","6A002c1","6","A","002c1","Tracker"
"4561",15228,1,2014-01-29,"China",232219,"GKV","9A012a1","9","A","012a1","Tracker"
"4562",15229,1,2014-01-29,"Russland",203574,"GKV","2B001a1","2","B","001a1","Tracker"
"4563",15230,1,2014-01-29,"China",436000,"GKV","2B201b1","2","B","201b1","Tracker"
"4564",15231,1,2014-01-29,"Irak",8400,"GKV","6A002c1","6","A","002c1","Tracker"
"4565",15231,2,2014-01-29,"Irak",20000,"GKV","6A002c1","6","A","002c1","Tracker"
"4566",15231,3,2014-01-29,"Irak",7700,"GKV","6A002c1","6","A","002c1","Tracker"
"4567",15231,4,2014-01-29,"Irak",10700,"GKV","6A002c1","6","A","002c1","Tracker"
"4568",15232,1,2014-01-29,"Indonesien",330,"5.1","5.1","1","","","Tracker"
"4569",15232,2,2014-01-29,"Indonesien",292,"5.1","5.1","1","","","Tracker"
"4570",15233,1,2014-01-29,"Tunesien",65026,"ChKV","2B4","2B","4","","Tracker"
"4571",15234,1,2014-01-30,"Marokko",307000,"5.2","5.2","2","","","Tracker"
"4572",15235,1,2014-01-30,"Indien",9000,"ML (GKV)","3","3","","","Tracker"
"4573",15235,2,2014-01-30,"Indien",9000,"ML (GKV)","3a","3","a","","Tracker"
"4574",15235,3,2014-01-30,"Indien",4490,"ML (GKV)","1a","1","a","","Tracker"
"4575",15236,1,2014-01-30,"Indien",310000,"GKV","2B201b1","2","B","201b1","Tracker"
"4576",15237,1,2014-01-30,"Iran",5430,"unbekannt","unbekannt","","","","Tracker"
"4577",15238,1,2014-01-30,"Tschechien",527000,"GKV","2B201b","2","B","201b","Tracker"
"4578",15239,1,2014-02-06,"Iran",1552,"unbekannt","unbekannt","","","","Tracker"
"4579",15240,1,2014-01-31,"Ägypten",21200,"5.1","5.1","1","","","Tracker"
"4580",15241,1,2014-01-31,"Irak",202500,"GKV","5A001h","5","A","001h","Tracker"
"4581",15242,1,2014-01-31,"Brasilien",187953,"GKV","2B201a1","2","B","201a1","Tracker"
"4582",15243,1,2014-02-03,"Südkorea",145000,"GKV","2B201b1","2","B","201b1","Tracker"
"4583",15244,1,2014-02-03,"Saudi-Arabien",1,"5.1","5.1","1","","","Tracker"
"4584",15244,2,2014-02-03,"Saudi-Arabien",1,"5.1","5.1","1","","","Tracker"
"4585",15244,3,2014-02-03,"Saudi-Arabien",297,"5.1","5.1","1","","","Tracker"
"4586",15245,1,2014-02-03,"Südkorea",280000,"GKV","2B120|7B003a","2","B","120","Tracker"
"4587",15246,1,2014-02-03,"Italien",102768,"GKV","2B350g2","2","B","350g2","Tracker"
"4588",15248,1,2014-02-03,"Brasilien",24000,"GKV","5A002a1a","5","A","002a1a","Tracker"
"4589",15249,1,2014-02-04,"Russland",216400,"ML (GKV)","10c2","10","c2","","Tracker"
"4590",15250,1,2014-02-04,"Ägypten",29876,"GKV","5A001h","5","A","001h","Tracker"
"4591",15251,1,2014-02-04,"Russland",8585,"5.1","5.1","1","","","Tracker"
"4592",15252,1,2014-02-04,"Kolumbien",173006,"5.1","5.1","1","","","Tracker"
"4593",15253,1,2014-02-04,"Uruguay",5824,"5.1","5.1","1","","","Tracker"
"4594",15254,1,2014-02-04,"Russland",81886,"GKV","2B201a","2","B","201a","Tracker"
"4595",15255,1,2014-02-04,"China",1892412,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4596",15256,1,2014-02-04,"Russland",13290,"5.1","5.1","1","","","Tracker"
"4597",15257,1,2014-02-04,"China",309880,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"4598",15258,1,2014-02-05,"China",504360,"GKV","2B001a1|2B001b2","2","B","001a1","Tracker"
"4599",15259,1,2014-02-05,"China",408441,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4600",15260,1,2014-02-05,"Thailand",91042,"GKV","3A001a10c","3","A","001a10c","Tracker"
"4601",15261,1,2014-02-05,"Israel",8669,"GKV","3A001a10c","3","A","001a10c","Tracker"
"4602",15262,1,2014-02-05,"China",440704,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4603",15263,1,2014-02-05,"Vietnam",608861,"ML (GKV)","11a","11","a","","Tracker"
"4604",15264,1,2014-02-06,"Deutschland",402920,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4605",15265,1,2014-02-06,"Italien",330380,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4606",15266,1,2014-02-06,"Vereinigte Arabische Emirate",91900,"GKV","5A002a1a","5","A","002a1a","Tracker"
"4607",15267,1,2014-02-06,"Spanien",321434,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4608",15268,1,2014-02-06,"USA",40000,"GKV","0B001b14","0","B","001b14","Tracker"
"4609",15269,1,2014-02-06,"Vietnam",29876,"GKV","5A001h","5","A","001h","Tracker"
"4610",15270,1,2014-02-12,"Russland",21925,"ML (GKV)","14","14","","","Tracker"
"4611",15271,1,2014-02-07,"Saudi-Arabien",8777,"GKV","0C003","0","C","003","Tracker"
"4612",15272,1,2014-02-07,"Russland",258876,"GKV","2B201a1","2","B","201a1","Tracker"
"4613",15273,1,2014-02-07,"Russland",92971,"GKV","2B001a","2","B","001a","Tracker"
"4614",15274,1,2014-02-10,"Kolumbien",19875,"5.1","5.1","1","","","Tracker"
"4615",15275,1,2014-02-10,"Vereinigte Arabische Emirate",1375,"5.1","5.1","1","","","Tracker"
"4616",15276,1,2014-02-10,"Guatemala",1195,"5.1","5.1","1","","","Tracker"
"4617",15277,1,2014-02-10,"Taiwan",911340,"GKV","2B201b1|2B001c","2","B","201b1","Tracker"
"4618",15278,1,2014-02-10,"Thailand",9334,"ML (GKV)","18a","18","a","","Tracker"
"4619",15279,1,2014-02-10,"Brasilien",415235,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"4620",15280,1,2014-02-11,"Weissrussland",335596,"GKV","2B201b1","2","B","201b1","Tracker"
"4621",15281,1,2014-02-11,"Indien",681958,"GKV","2B350e","2","B","350e","Tracker"
"4622",15282,1,2014-02-11,"Ecuador",8532,"ML (GKV)","10a","10","a","","Tracker"
"4623",15284,1,2014-02-11,"China",208690,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"4624",15286,1,2014-02-11,"China",360000,"GKV","6A005a6b2","6","A","005a6b2","Tracker"
"4625",15287,1,2014-02-12,"USA",11178,"ML (GKV)","11a","11","a","","Tracker"
"4626",15288,1,2014-02-12,"Brasilien",32376,"GKV","5A001h","5","A","001h","Tracker"
"4627",15289,1,2014-03-03,"Iran",200,"unbekannt","unbekannt","","","","Tracker"
"4628",15290,1,2014-02-12,"Brasilien",195128,"GKV","2B201a1|2B001b2","2","B","201a1","Tracker"
"4629",15291,1,2014-02-12,"Russland",71460,"GKV","6A003b4","6","A","003b4","Tracker"
"4630",15292,1,2014-02-14,"China",11058,"GKV","2D002","2","D","002","Tracker"
"4631",15293,1,2014-02-13,"Brasilien",48000,"ML (GKV)","10a","10","a","","Tracker"
"4632",15294,1,2014-02-14,"Brasilien",5000000,"ML (GKV)","22","22","","","Tracker"
"4633",15295,1,2014-02-14,"Nigeria",5000000,"ML (GKV)","22","22","","","Tracker"
"4634",15296,1,2014-02-14,"Thailand",5000000,"ML (GKV)","22","22","","","Tracker"
"4635",15297,1,2014-02-14,"Ungarn",429040,"GKV","2B201b1","2","B","201b1","Tracker"
